;_id;masked;Kompetenz;Inkompetenz;Wärme;Kälte;Benefit Wirtschaft;Threat Wirtschaft;Benefit Sicherheit;Threat Sicherheit;Benefit Kultur;Threat Kultur
24;6327128c3dd49b919c1120ca;2020 – In der ostrussischen Region Chabarowsk beginnen wochenlange Massenproteste gegen die Verhaftung des Gouverneurs Sergej Furgal. Er wird beschuldigt, vor rund 16 Jahren an Morden beteiligt gewesen zu sein. Furgal hatte bei seiner Wahl 2018 den Kandidaten der Kremlpartei besiegt. 2012 – Mehr als acht Jahre nach Beginn des Einsatzes in Kundus Ende 2003 übergibt die Bundeswehr die Verantwortung für die Sicherheit in der Unruheregion an die [Gruppe1]. Sie sollen bis Ende 2014 im ganzen Land die Verantwortung von den internationalen Truppen übernehmen. 2007 – Das Europaparlament stimmt mit großer Mehrheit für die endgültige Abschaffung des Briefmonopols. Von 2011 an dürfen private Postdienste in der EU auch Briefe unter 50 Gramm überbringen. In Deutschland soll das Briefmonopol 2008 fallen.;0;0;0;0;0;0;0;0;0;0
25;632712c33dd49b919c26e4bd; Mehr als eine Million [Gruppe1] sind als Binnen[Gruppe3] unterwegs, da sie in ihren Dörfern und Städten keine Nahrung finden. „Eine Hungersnot steht vor der Tür“, warnte letzte Woche der Unter­general­sekretär der Vereinten Nationen für Humanitäre Einsätze, Martin Griffiths. Auch für den Koordinator der südafrikanischen Hilfsorganisation Gift of the Givers in Mogadischu, Abdirisack M. Hashi gehört der Anblick von ausgemergeltem Vieh und Kinderskeletten inzwischen zum Alltag. „Die Auswirkungen der Dürre sind in jedem Winkel [Gruppe1] sichtbar, man kann dem Hunger nicht mehr entkommen“, so der Helfer. Er spricht von einer „menschlichen Tragödie“, die selbst die Dürre von 2011 übertreffen könnte. Damals starben 250.000 Menschen.;0;0;0;0;0;0;0;0;0;0
26;632712723dd49b919c065cb8;"Unverständnis über ausstehende Aufnahme von [Gruppe1] Ortskräften „Deutschland hat Millionen [Gruppe5] geholfen, aber schafft keine 20.000 [Gruppe1]?“, fragte ein Teilnehmer des Treffens ehemaliger [Gruppe1] Ortskräfte. 
Der undotierte Preis erinnert an den Mitbegründer und langjährigen Vorsitzenden des [Gruppe3]rates, Matthias Lange, der 2006 starb. Die Auszeichnung wird in diesem Jahr zum vierten Mal vergeben.";0;0;0;0;0;0;0;0;0;0
27;632712c33dd49b919c26a6d1;Die ist mit der Anwesenheit der Polizisten in ihrer Wohnung nicht einverstanden, wird gegen einen der Beamten handgreiflich und fordert ihn zum Verlassen der Wohnung auf mit dem Hinweis: „Das ist mein Haus!“. Der kontert: „Das ist mein Land und du bist hier Gast!“. Das alleine handelt dem Beamten bereits Rassismus-Vorwürfe ein. Aber er ging sogar noch weiter, mit der Folge, dass gegen ihn nun ein Ermittlungsverfahren wegen des Anfangsverdachts einer fremdenfeindlichen Beleidigung anhängig ist und er in den Innendienst versetzt wurde, nachdem er sich mahnend an den festgenommenen [Gruppe1] gewandt hatte mit den Worten: „Deine Frau hat nicht so mit mir zu sprechen. Du bist hier in unserem Land, ihr habt euch nach unseren Gesetzen zu verhalten.“;0;0;0;0;0;0;0;1;0;1
28;6364e3df9f0b99c28b0bf0be;In Reaktion auf ein Blutbad, das ein [Gruppe1] in Ludwigshafen-Oggersheim angerichtet hat, twitterte der freie Journalist Jan A. Karon – in fußläufiger Entfernung aufgewachsen ­­– erbost über das „Shithole-Country mit Steinzeit-Kultur“, aus dem der Täter stammt, und „einen track record von Gewaltdelikten von [Gruppe1]“ in diesem unseren Lande. „Und wenn Berufsempörte mir jetzt sagen wollen, ich sei rechts, rassistisch oder fremdenfeindlich, weil ich keine Lust habe, das auszuschweigen, ist mir das egal“, ergänzte er in weiser Vorahnung. „Inzwischen passieren diese Einzelfälle jeden Tag, quer durchs Bundesgebiet.“;0;0;0;0;0;0;0;1;0;1
29;6327128b3dd49b919c107b27;Asiye Atalay hatte keine Chance. Die 19jährige ging am Abend des 5. Mai mit einer Freundin in Istanbul spazieren. Als ihr Ex-Freund, Ümit K., auftauchte, bemerkten Passanten, dass etwas nicht stimmte. Ein Nachbar filmte von einem Balkon aus, wie der 25jährige auf die schreiende junge Frau zugeht, die Hand hebt und sie mit einem Kopfschuss tötet. Ümit K. wurde festgenommen. Die Mutter Atalays gab zu Protokoll, dass der Täter bereits zwei Jahre im Gefängnis gesessen hatte, weil er seine Ex-Freundin heftig bedroht hatte. Sie war mittlerweile mit einem anderen Partner verlobt und wollte bald heiraten. Die Verteidigung von Ümit K. plädiert auf verminderte Zurechnungsfähigkeit und hat gute Chancen, damit durchzukommen. Die damalige Anzeige wegen Belästigung kann als Argument dafür dienen, dass er chronisch eifersüchtig sei – was paradoxerweise als entlastend gilt. »In der Gerichtspraxis er­leben wir immer wieder, dass Eifersucht und Jähzorn von Tätern mit Strafminderung belohnt werden«, sagt die Feministin Cânân Arın. Die Juristin hat 2007 die Plattform für die Durchsetzung von Frauenrechten bei der Istanbuler Anwaltskammer gegründet. Frauen erhalten dort kostenlos Rechtsberatung, bei Bedarf auch Rechtsbeistand. »Die Medien sind mehr oder weniger ganz in Regierungshand.« Sezgin Tanrıkulu, Abgeordneter der Republikanischen Volkspartei (CHP) Am 20. März 2021 ist die [Gruppe1] auf Beschluss von Präsident Recep Tayyip Erdoğan aus dem 2011 beschlossenen und 2014 in Kraft getretenen Übereinkommen des Europarats zur Bekämpfung und Verhütung von Gewalt gegen Frauen und häuslicher Gewalt (Istanbul-Konvention) ausgetreten. Für den 1. Juli 2021, als der Austritt rechtskräftig wurde, hatten Frauengruppen eine Demonstration dagegen in der Küstenstadt İzmir organisiert. Die Polizei setzte Pfeffergas und Knüppel ein, 17 Frauen wurden wegen Beleidigung des Präsidenten und Verstoßes gegen das Versammlungs- und Demonstrations­ge­setz festgenommen und gegen Meldeauf­lagen wieder auf freien Fuß gesetzt. Im August 2021 akzeptierte ein Istanbuler Gericht die Anklageschrift, die für jede der Frauen eine Haftstrafe bis zu acht Jahren forderte. Arın sagt dazu: »Wenn Staatsdiener schon grundlos Gewalt gegen Demonstrantinnen ausüben, warum sollen sich Männer dann zu Hause zurückhalten?« Anıt Sayaç ist eine Plattform gegen Frauenmorde. Sie registrierte in der [Gruppe1] 2021 insgesamt 420 Femizide. Amnesty International beruft sich auf Angaben unabhängiger Frauenrechts­organisationen und nennt 280 Frauen, die 2021 an den Folgen geschlechtsspezifischer Gewalt starben, in 217 weiteren Fällen seien verdächtige Todesumstände festgestellt worden. Asiye Atalay wird auf der Liste von Anıt Sayaç als 135. Opfer in diesem Jahr in der [Gruppe1] gezählt. Menschenrechtlerinnen und -rechtler beobachten ein politisch gewolltes Missverhältnis zwischen der Milde in der Verfolgung von Kapitalverbrechen und der Strenge bei der Ahndung politischer Delikte. Am 25. April wurden die acht Angeklagten im sogenannten Gezi-Prozess zu langen Haftstrafen verurteilt: Can Atalay, Çiğdem Mater, Hakan Altınay, Mine Özerden, Mücella Yapıcı und Tayfun Kahraman zu 18 Jahren Gefängnis und der Unternehmer und Kulturmäzen Osman Kavala, der seit über viereinhalb Jahren im Gefängnis sitzt, zu einer verschärften lebenslangen Freiheitsstrafe. Die sogenannten Gezi-Proteste richteten sich 2013 zunächst gegen den geplanten Bau eines Einkaufszentrum im Istanbuler Gezi-Park und weiteten sich später zu landesweiten Protesten für Demokratie und Menschenrechte aus. »Politische Gefangene sitzen jahrelang in Untersuchungshaft, das sind Haftstrafen ohne Gerichtsurteil«, sagt Sezgin Tanrıkulu, ein Abgeordneter der oppositionellen Republikanischen Volkspartei (CHP), der selbst Jurist ist. »In der ersten Anklageschrift wurde Kavala wegen der Protestaktionen anderer, wie einem Klavierkonzert im Gezi-Park, beschuldigt, Drahtzieher der Ausschreitungen zu sein. Zum Schluss ging es dann nur noch um Gasmasken, die an seinem Ausstellungsort verteilt wurden, und ähnliche Bagatellen. Das ist Willkürjustiz.« Die Architektin Mücella Yapıcı ist 72 Jahre alt. Bei ihrer Verurteilung sagte sie: »Ich habe keinen Diebstahl begangen, mich keiner Korruption schuldig gemacht. Mein Leben lang war ich ehrlich. (…) Wir sind stolz darauf, Gezi erhobenen Hauptes zu verteidigen.« Die Regierung Erdoğan habe den Stand der Menschenrechte in der [Gruppe1] um Jahrzehnte zurückgeworfen und verstoße offenkundig gegen internationale Menschenrechtsnormen, stellte die Menschenrechtsorganisation Human Rights Watch (HRW) im Januar in ihrem Bericht zur weltweiten Menschenrechtslage fest. In der [Gruppe1] herrschten restriktive Bedingungen für Medien, Menschenrechtler, LGBT, kur­dische politische Aktivisten und andere als regierungskritisch ausgemachte Personen, resümiert der HRW-Bericht. Ehemals führende Politikerinnen und Politiker der oppositionellen ­Demokratischen Volkspartei (HDP) wurden für fünf Jahre inhaftiert und vor dem Verfassungsgericht ist ein Verbotsverfahren gegen die Partei anhängig. Die politische Kontrolle über die [Gruppe1] Gerichte höhle rechtsstaatliche Prinzipien aus, so HRW. Straffreiheit für polizeiliche Übergriffe und gewalt­sames Verschwindenlassen sei nach wie vor weitverbreitet. Im Januar veröffentlichte der CHP-Abgeordnete Tanrıkulu seinen jährlichen Bericht über Rechtsverletzungen in der [Gruppe1]. Demnach wurden im vergangenen Jahr 3 145 Menschen gefoltert und misshandelt. 250 Journalistinnen und Journalisten wurden in mindestens 130 Verfahren wegen ihrer Berichterstattung vor Gericht gestellt, mindestens 50 Personen wurden wegen ihrer journalistischen Aktivitäten inhaftiert, 26 Journalisten und Moderatoren aufgrund oder während ihrer Berichterstattung tätlich angegriffen. Zudem heißt es in dem Bericht, 64 Websites seien geschlossen und der Zugang zu 1 460 Nachrichten sei gesperrt worden. »Die Medien sind mehr oder weniger ganz in Regierungshand«, unterstreicht Tanrıkulu im Gespräch mit der Jungle World. »Die Justiz dient als Repressionsorgan und bestraft immer wieder zur Abschreckung Unschuldige.« 2007 wurde Hrant Dink, Herausgeber der armenisch-[Gruppe1] Zeitung Agos, auf offener Straße erschossen. »Der wurde noch posthum für Straftaten verurteilt, die er niemals begangene hatte«, so Tanrıkulu. Dink wurde verurteilt, weil er das [Gruppe1] beleidigt und behauptet haben soll, die [Gruppe1] hätten vergiftetes Blut. Dabei hatte er in einem Leitartikel an die Armenier appelliert, sich von ihrem [Gruppe1] zu befreien, der ihr Blut vergifte. Garo Paylan ist Abgeordneter der HDP. Auch gegen ihn wurden schon Beleidigungsklagen angestrebt, allerdings erfolglos. Am 23. April reichte er im Parlament einen Gesetzentwurf ein, der die Anerkennung des Genozids an den Armeniern zum Thema hat. In sozialen Medien brach ein Shitstorm aus, nachdem die Vorsitzende der oppositionellen, aber nationalistischen İyi Parti (Gute Partei), Meral Akşener, die Aufhebung seiner Immunität gefordert hatte. Er verdrehe die Geschichte und beleidige Volk und Nation, so Akşener. Paylan erwiderte: »Meral Akşener hat mich den Wölfen zum Fraß vorgeworfen«, womit er die Krimina­lisierung von Oppositionellen treffend beschrieb, die sich immer mehr im Land etabliert.;0;0;0;0;0;0;0;0;0;0
30;6352df37b912504bf4008120;Ministerpräsidentin Manuela Schwesig (SPD) betonte, es stehe der schwerwiegende Verdacht im Raum, dass es vielleicht Brandstiftung sein könnte, die sich gegen die [Gruppe1] gerichtet habe. Deshalb müsse das schnell aufgeklärt werden. Aus Innenministerium hieß es, die Polizei solle verstärkt an [Gruppe1]unterkünften Streife fahren.;0;0;0;0;0;0;0;0;0;0
31;632712873dd49b919c0ebf74;"Ebenfalls stark zugenommen hat mit 160 Prozent Steigerung die Abwanderung von »[Gruppe1]« über den Kanal nach Großbritannien. Im Gegensatz zur EU in Brüsssel hat die Regierung in London jedoch bereits Gegenmaßnahmen angekündigt und ergriffen, sodass erwartet wird, dass die endgültigen Zahlen für den aktuellen Monat deutlich zurückgehen werden. Ihnen hat der Artikel gefallen? Bitte
unterstützen Sie mit einer Spende unsere
unabhängige Berichterstattung.";0;0;0;0;0;0;0;0;0;0
32;6374d22fc29656baf50628ee;Im Übrigen sei es so, daß nicht „die [Gruppe1]“ unter dem Krieg leidet, sondern „die [Gruppe1]“, also die dortige Bevölkerung. Dieses Leiden lasse sich erheblich verkürzen, wenn man jegliche Unterstützung für den US-amerikanischen „Prokönig“ in Kiew umgehend einstelle und ihn auf diese Weise zur Kapitulation zwänge. Der [Gruppe1]krieg habe seine Ursachen schließlich nicht allein in Russland, und innerhalb der NATO selbst bestehe wegen des Anschlags auf Nordstream 1&2 erheblicher Klärungsbedarf hinsichtlich gewisser Freund-Feind-Fragen. Beim [Gruppe1]krieg handele es sich zudem um eine weiteres Beispiel aus einer inzwischen langen Reihe militärischer Fehlspekulationen in den USA, so der unvoreingenommene „Experte“, – und bei Selenskyj um ein weiteres Beispiel für jene Reihe „heißer Kartoffeln“, die von den USA im Fall des Mißerfolgs seit jeher fallen gelassen würden. Nachdem nun die „Midterms“ in den USA gelaufen seien, gebe es für die dortige Regierung auch keinen propagandistischen Grund mehr, am [Gruppe1]krieg festzuhalten. Im Sinne der [Gruppe1] – nicht „der [Gruppe1]“ – sei es vermutlich das Vernünftigste, durch die Einstellung jeglicher Unterstützung für das [Gruppe1] Regime die Kapitulation zu erzwingen und Selenskyj „seinen“ [Gruppe1] sozusagen „zum Fraß vorzuwerfen“.;0;0;0;0;0;0;0;0;0;0
33;632712b03dd49b919c1f454a;"15.29 Uhr: Nach ihren jüngsten Erfolgen im Nordosten des Landes hat die [Gruppe1] das deutsche Zögern bei Panzerlieferungen und das Ringtauschsystem kritisiert. ""Sechs Monate lang gibt es keine Panzer, weil es keine 'politische Entscheidung' dafür gibt"", schrieb der Berater im Präsidentenbüro, Mychajlo Podoljak, am Dienstag auf Deutsch bei Twitter. Aufgrund des deutschen Zögerns könne Russland den ""Terror"" fortsetzen und [Gruppe1] müssten sterben.";0;0;0;0;0;0;0;0;0;0
34;632712933dd49b919c14149d;Die 24-jährige Stefanie will ein Kleid für eine Hochzeit kaufen, erstarrt beim Blick des Blutbades, rennt noch davon und wird vor dem Notausgang von Abdirahman Jibril A. zu Fall gebracht. Er fixiert sie mit seiner rechten Hand und sticht sechs Mal auf ihren Nacken ein. Die junge Frau stirbt durch Blutverlust. Auf der Suche nach weiteren Opfern trifft der [Gruppe1] in der Damenwäsche-Abteilung auf die 82-jährige Johanna. Er tötet sie mit vier Stichen in den Hals. All das geschieht noch in derselben Minute: Die 49-jährige Lehrerin Christiane fährt mit ihrer 11-jährigen Tochter die Rolltreppe hinab, hat von dem Amoklauf nichts mitbekommen. Der Täter rammt ihr die Klinge von hinten zweimal in den Hals und sticht drei weitere Male auf die am Boden liegende Brasilianerin, die der Kriminalität in ihrer Heimat entkommen wollte, ein. Sie stirbt. Ihre Tochter rennt schreiend davon, während Kaufhausdetektiv Hossein Gläser auf den Killer wirft.;0;0;0;0;0;0;0;1;0;0
35;632712a03dd49b919c196812;Die Ermittler waren zunächst davon ausgegangen, dass der damals 27 Jahre alte [Gruppe1] bei der Tat in dem Zug psychisch krank war. Im Zuge der Ermittlungen wurde jedoch klar, dass er der radikal-islamistischen Szene zuzuordnen ist und aus Hass gegen das freiheitliche System des Westens gehandelt hatte. In seinem Umfeld waren Verbindungen zum Terrornetzwerk Islamischer Staat (IS) gefunden worden.;0;0;0;1;0;0;0;1;0;0
36;6327128e3dd49b919c120b35;"Die Bundesregierung hat angedeutet, man werde ein mögliches Gesuch der spanischen Regierung zur Lieferung deutscher Leopard-Panzer an die [Gruppe1] wohlwollend prüfen. Aber Panzerlieferungen könnten auch viel einfacher auf direktem Wege aus Deutschland in die [Gruppe1] erfolgen, so Melnyk - wenn denn die Bundesregierung mitspiele: ""Die deutsche Industrie ist bereit, diese Waffensysteme sofort zu liefern. Sofort. Ohne Ringtäusche. Ohne Manöver. Ohne Umwege. Und wir können nicht verstehen, was auf dem Wege noch geschehen muss, wieso kein grünes Licht gegeben wird von der Ampelkoalition, oder vom Sicherheitsrat, oder vom Kanzleramt - denn davon hängt ab, wie viele [Gruppe1] heute und morgen und übermorgen sterben müssen.""";0;0;0;0;0;0;0;0;0;0
37;63752661ce3240418604d74d;"
Die vom Berliner Senat beschlossenen Unterkünfte für [Gruppe1] sollen zum Teil auf dem Gelände des ehemaligen Flughafens Tempelhof entstehen. Das teilte die Senatsverwaltung für Integration am Mittwoch mit. In den Hangars 2 und 3 werde eine temporäre Notunterkunft errichtet. Dort sollen zwischen 1000 und 1600 Menschen untergebracht werden können. Geplant sei, die Hangars noch vor Weihnachten in Betrieb zu nehmen.";0;0;0;0;0;0;0;0;0;0
38;6327129e3dd49b919c183e4c;Bernreiter hat sich als Krisenmanager einen Namen gemacht, als Anpacker. Zuerst beim Jahrhunderthochwasser 2013, das Deggendorf besonders hart traf. Dann im Sommer 2015, als die [Gruppe1] zu Hunderttausenden die Grenze nach Niederbayern überquerten. Er ließ daheim Zelte und Feldbetten aufstellen und drängte in Berlin, bei Angela Merkel (CDU) im Kanzleramt, auf Unterstützung. Nun muss Bernreiter helfen, die Krise der CSU zu managen.;0;0;0;0;0;0;0;0;0;0
39;6327128a3dd49b919c104aad;WARSCHAU. Nach dem Ansturm vorwiegend muslimischer [Gruppe1] auf Weißrußlands Grenze zu Polen im vergangenen Herbst hat das von der nationalkonservativen PiS regierte Land schnell gehandelt. Ein fünfeinhalb Meter hoher und 187 Kilometer langer Zaun ist fertig errichtet. Ausgestattet mit Bewegungsmeldern und Kameras soll die mächtigste Grenzanlage Europas künftig Masseneinwanderungen verhindern. Das Projekt hat umgerechnet 366 Millionen Euro gekostet.;0;0;0;0;0;1;0;0;0;0
40;632712793dd49b919c088877;Aus Lateinamerika vertriebene Menschen werden in Texas von der Grenzpatrouille abgefertigt, nachdem sie illegal den Fluss Rio Grande von Mexiko in die USA überquert haben. © Eric Gay/AP/dpa Um ihre Verantwortung in der [Gruppe4]politik abzugeben, lassen die Gouverneure republikanisch regierter Bundesstaaten inzwischen [Gruppe1] per Bus in demokratisch geführte Großstädte bringen. Washington - Die Bürgermeisterin der US-Hauptstadt Washington, Muriel Bowser, hat angesichts zahlreicher in der Stadt eintreffender Busse mit [Gruppe1] und [Gruppe1] aus dem texanischen Grenzgebiet den Notstand ausgerufen. Sie kündigte an, aufgrund der „anhaltenden humanitären Krise“ eine neue Koordinierungsstelle zu eröffnen, um die Menschen bei ihrer Ankunft besser unterstützen zu können. Der Regierungsbezirk District of Columbia werde dafür zunächst 10 Millionen US-Dollar zur Verfügung stellen und sich dann um eine Rückerstattung durch den Bund bemühen. Die Ausrufung des Notstandes erlaubt es, Bundesmittel umzuleiten.;0;0;0;0;0;1;0;0;0;0
41;632712973dd49b919c156f2e;"
Die radikal-islamischen Taliban haben die Rechte von Frauen in [Gruppe1] weiter eingeschränkt: Künftig sollen [Gruppe1] auf Wunsch von Taliban-Chef Hibatullah Achundsada in der Öffentlichkeit wieder eine Burka tragen. Sie sollten die Ganzkörperbedeckung tragen, „da dies traditionell und respektvoll“ sei, erklärte Achundsada in einem Erlass am Samstag. Es ist eine der bislang striktesten Einschränkungen für das Leben [Gruppe1] Frauen seit der erneuten Machtübernahme der Islamisten im vergangenen August.";0;0;0;0;0;0;0;0;0;0
42;632712913dd49b919c1323e5;Panorama 13.04.2023 17:29 02:15 min Gesperrte Friedhöfe an Ostern Verminte Gräber halten [Gruppe1] von ihren Toten fern Panorama 13.04.2023 15:37 01:23 min;0;0;0;0;0;0;0;0;0;0
43;6327129e3dd49b919c1880f5;"Die [Gruppe3] Sportler, die ja ebenfalls betroffen sind, sei es durch fehlende Trainingsmöglichkeiten oder weil sie schlicht nicht teilnehmen können, würden jede erdenkliche Unterstützung erfahren, bekräftigt die OMG-Chefin. Dabei wird bereits jetzt schon vieles getan im Olympiapark für die Opfer des Krieges, so sei die kleine Olympiahalle voll mit Sachspenden für die [Gruppe3], auch die Aufnahme von [Gruppe1] sei eine Option: ""Die werden wie schon 2015 im VIP-Bereich des Olympiastadions untergebracht."" Es gibt aber auch hoffnungsvolle Aussichten, sagt Schöne, am 20. März fallen bekanntlich weitgehend die Corona-Beschränkungen. Das kann sich angesichts ständig steigender Zahlen im Freistaat zwar jederzeit ändern - so hat die bayerische Staatsregierung bereits eine Verlängerung der Hygienemaßnahmen bis Anfang April verfügt -, aber zumindest die Regelungen bei den Zuschauerkapazitäten in den Hallen und Stadien dürften nicht mehr kippen. Schon im März sind einige Veranstaltungen geplant, im April ist der Park bereits ausgebucht. Und am 5. Juni kommen die Stones zum Open-Air-Konzert in den Park, erzählt Schöne: ""Dann geht es wieder richtig los."" Verbunden mit der Hoffnung, dass bald danach auch der Sport mal wieder im Mittelpunkt steht.";0;0;0;0;0;0;0;0;0;0
44;632712833dd49b919c0ce894;Nach weiteren Angriffen konnte der [Gruppe1] schließlich von Passanten abgelenkt und in die Enge getrieben werden. Mehrere Menschen wurden bei dem Versuch, den Mann zu stoppen, verletzt, bis ihn schließlich zwei Polizeibeamte festnehmen konnten. Da er auch die Beamten mit der gezückten Klinge bedroht hatte, habe man zuvor gezielt in den Oberschenkel des Mannes geschossen.;0;0;0;0;0;0;0;1;0;0
45;6327129d3dd49b919c181886;Die Gasse war düster und die Leute sahen traurig aus, obwohl sie wussten, dass sie nur für weniger als 18 Stunden gehen würden. Die Bilder von Tausenden von [Gruppe1], die aus Angst vor Bombardierungen und Tötungen aus ihren Häusern flohen, kamen mir sofort in den Sinn. Auch sie dachten, sie würden in ein paar Tagen oder Wochen zurückkehren, doch bis heute ist es ihnen unmöglich.;0;0;0;0;0;0;0;0;0;0
46;632712713dd49b919c061731;Schwedens Ministerpräsidentin Magdalena Andersson kündigte an, dass ihr Land die von der [Gruppe1] geforderten Auslieferungen fortsetzen werde. „Sie werden gerade ausgeführt in Einklang mit schwedischem und internationalen Recht“, sagte sie über die Auslieferungen. Schweden werde sich an die entsprechenden Vereinbarungen mit der [Gruppe1] halten – „das werden wir weiterhin so handhaben“, sagte sie. Abschiebung eines [Gruppe1] Schweden hatte vor wenigen Tagen die erste Abschiebung eines [Gruppe1] Staatsbürgers seit dem Streit mit der [Gruppe1] um seinen NATO-Beitritt angekündigt. Es handele sich um einen wegen Kreditkartenbetrugs verurteilten [Gruppe1] Staatsbürger. Die [Gruppe1] hatte mehrfach gedroht, den NATO-Beitritt der nordischen Länder zu blockieren, wenn sie die [Gruppe1] Forderungen nicht erfüllen.;0;0;0;0;0;0;0;1;0;0
47;632712953dd49b919c148f1d;Haju Abdi Dhiblawe, ein Geschäftsmann, der Weizenmehl importiert, befürchtet, dass es sogar noch schlimmer wird. Denn es droht ein Mangel an Schiffscontainern, um Nahrungsmittel von anderswo her nach [Gruppe1] zu transportieren. „Die [Gruppe1] haben keinen Ort, um Weizen anzubauen, und wir wissen nicht einmal, wie man ihn anbaut“, sagt er. „Unsere Hauptsorge ist, was uns die Zukunft bringen wird, wenn uns die Lieferungen ausgehen.“;0;0;0;0;0;0;0;0;0;0
48;632712923dd49b919c139dd3;Biden besuchte am Samstagnachmittag das Warschauer Nationalstadion, um sich einen Eindruck von dem Hilfseinsatz für [Gruppe3] zu verschaffen und selbst mit [Gruppe1] zu sprechen. Videos zeigten Biden im Gespräch mit [Gruppe3]. Dabei hielt er zum Beispiel ein Kind länger im Arm, einer Frau legte er tröstend seine Hände auf ihre Schultern. Er habe mit mehreren Kindern gesprochen, die ihn gebeten hätten, für ihre Väter, Großväter oder Brüder zu beten, die in der [Gruppe1] kämpften, sagte Biden im Anschluss.;0;0;0;0;0;0;0;0;0;0
49;632712a13dd49b919c19d292;Es ist das glorreiche Ende eines Turniers, bei dem FUT im Finale bereits mit dem Rücken zur Wand stand. Nach den ersten beiden Maps stand es 0:2 aus Sicht der [Gruppe1]. Es folgte ein starkes Comeback mit Siegen auf den Maps Ascent, Icebox und Split.;0;0;0;0;0;0;0;0;0;0
50;632712ab3dd49b919c1db8a6;"""Amnesty International waren schon immer Arschlöcher und Parasiten. … Und wieder haben sie bewiesen, dass sie die ‚Rechte‘ von Nichtmenschen, Besatzern, Plünderern, Vergewaltigern verteidigen. …"" Amnesty müsse man dem ""russischen Schiff"" folgen lassen (gemeint ist die vermutlich von [Gruppe1] versenkte Moskwa), die Organisation sollte also abgeschossen und versenkt werden. Mit solchen Leuten wird für den Westen, für die Bundesregierung die Freiheit und Demokratie verteidigt? Über 5.000 fanden den Kommentar von Jarosch auf Facebook gut. Abgelehnt wurde er nicht, die 5 Kommentare stimmten zu.";0;0;0;0;0;0;0;0;0;0
51;632712933dd49b919c14246a;Die Beschwerdeführer*innen, eine Gruppe von [Gruppe6], irakischen und [Gruppe7] [Gruppe1], unter ihnen eine vierköpfige Familie und ein Rollstuhlfahrer, machten geltend, dass die mazedonischen Beamten und Soldaten vor Ort die menschenverachtenden Umstände, vor denen sie aus Griechenland geflohen waren, ignorierten hatten. Ihnen war auch keine Möglichkeit eingeräumt worden, die Zurückschiebung rechtlich überprüfen zu lassen. Sie mussten in das informelle [Gruppe1]lager von Idomeni zurückkehren, obwohl dort zur damaligen Zeit weit über 10.000 Menschen ohne staatliche Unterstützung unter erbärmlichen humanitären Bedingungen ausharrten. Die EMRK verbietet Kollektivausweisungen von Individuen ohne die Bewertung der Umstände jedes Einzelfalls (Art. 4 4. Zusatzprotokoll).;0;0;0;0;0;0;0;0;0;0
52;6327128f3dd49b919c12161b;"Nach Darstellung des Ministers bestehen ""riesige Impflücken"" bei den [Gruppe1] nicht nur bei Corona, sondern auch bei Masern. ""Da versuchen wir, einen Weg zu finden, wie wir möglichst unbürokratisch und schnell diese wichtigen Impflücken schließen können."" Der Minister verwies darauf, dass es in Deutschland für den Kita- und Schul-Besuch eine ""Masern-Impfnachweispflicht"" gibt. ""Natürlich kann hier nicht gegen das Recht verstoßen werden."" Er arbeite mit den Gesundheitsministern der Länder an einem Vorschlag. Es werde sich zeigen, ""ob wir da eine pragmatische Lösung finden, ob wir da mit einer Ausnahmeregelung arbeiten können"". Zunächst müsse man sich ein Bild davon machen, ""wie weit verbreitet sind Masern eigentlich bei den Kindern, die zu uns kommen"". Der Minister forderte weiter: ""Wir müssen die Kinder, aber auch die Erwachsenen sehr schnell nachimpfen. Daran arbeiten wir mit Hochdruck."" Dazu müsse man entscheiden, wo geimpft werde: ""Da, wo die Leute ankommen, oder dort, wo sie hinkommen?"" Aus Gesprächen mit [Gruppe1] wisse er, dass viele gar nicht wüssten, ob sie geimpft sind.";0;0;0;0;0;0;0;0;0;0
53;635fd689b74bc45eb90dc43f;Kritik wegen Lage in überfüllter Unterkunft Besonders die Lage in einer völlig überfüllten Unterkunft zur Erstaufnahme für [Gruppe1] in der Grafschaft Kent sorgte für neue Kritik an der Innenministerin. Die Situation in dem [Gruppe4]heim sei „inakzeptabel“, sagte der Abgeordnete Roger Gale von der konservativen Regierungspartei dem Radiosender BBC 4. Der Parlamentarier, in dessen Wahlkreis sich die Einrichtung in dem Ort Manston befindet, warf der Regierung vor, die Situation womöglich absichtlich herbeigeführt zu haben. Gale zufolge sind in der für 1600 Menschen ausgelegten Unterkunft inzwischen 4000 [Gruppe1] untergebracht, weil sich die Regierung geweigert hatte, ausreichend Zimmer in Hotels zu buchen. Gale verglich die Situation mit einem absichtlich herbeigeführten Autounfall.;0;0;0;0;0;1;0;0;0;0
